STATE,DISTRICT,month,value
UTTAR PRADESH,MORADABAD,6,91
UTTAR PRADESH,MUZAFFARNAGAR,6,64.7
UTTAR PRADESH,PILIBHIT,6,112.7
UTTAR PRADESH,RAMPUR,6,107
UTTAR PRADESH,SAHARANPUR,6,94.6
UTTAR PRADESH,SHAHJAHANPUR,6,96.2
UTTAR PRADESH,GHAZIABAD,6,44.6
UTTAR PRADESH,FIROZABAD,6,59.5
UTTAR PRADESH,MAHOBA,6,66.2
UTTAR PRADESH,MAHAMAYA NAGA,6,47.8
UTTAR PRADESH,AURAIYA,6,59.8
UTTAR PRADESH,BAGPAT,6,42.8
UTTAR PRADESH,JYOTIBA PHULE,6,59.7
UTTAR PRADESH,GAUTAM BUDDHA,6,36.9
UTTAR PRADESH,KANSHIRAM NAG,6,52
UTTARANCHAL,ALMORA,6,132.3
UTTARANCHAL,CHAMOLI,6,108.7
UTTARANCHAL,DEHRADUN,6,185.2
UTTARANCHAL,GARHWAL PAURI,6,123.5
UTTARANCHAL,NAINITAL,6,205
UTTARANCHAL,PITHORAGARH,6,299.6
UTTARANCHAL,GARHWAL TEHRI,6,136.2
UTTARANCHAL,UTTARKASHI,6,147.6
UTTARANCHAL,HARIDWAR,6,105.7
UTTARANCHAL,CHAMPAWAT,6,213.1
UTTARANCHAL,RUDRAPRAYAG,6,217.7
UTTARANCHAL,UDHAM SINGH N,6,147.4
UTTARANCHAL,BAGESHWAR,6,132.3
HARYANA,AMBALA,6,105.2
HARYANA,GURGAON,6,38
HARYANA,HISAR,6,35.1
HARYANA,JIND,6,40.7
HARYANA,KARNAL,6,60.3
HARYANA,MAHENDRAGARH,6,43.5
HARYANA,ROHTAK,6,49.5
HARYANA,BHIWANI,6,32.3
HARYANA,FARIDABAD,6,42.2
HARYANA,KURUKSHETRA,6,66.3
HARYANA,SIRSA,6,23
HARYANA,SONEPAT(RTK),6,46.2
HARYANA,YAMUNANAGAR,6,117.8
HARYANA,KAITHAL,6,42.2
HARYANA,PANIPAT,6,55.1
HARYANA,REWARI,6,33.1
HARYANA,FATEHABAD,6,31.3
HARYANA,JHAJJAR,6,34.4
HARYANA,PANCHKULA,6,105.6
HARYANA,MEWAT,6,41.3
HARYANA,PALWAL(FRD),6,28.1
CHANDIGARH,CHANDIGARH,6,120
DELHI,NEW DELHI,6,59.8
DELHI,CENTRAL DELHI,6,59.8
DELHI,EAST DELHI,6,59.8
DELHI,NORTH DELHI,6,59.8
DELHI,NE DELHI,6,59.8
DELHI,SW DELHI,6,59.8
DELHI,NW DELHI,6,59.8
DELHI,SOUTH DELHI,6,59.8
DELHI,WEST DELHI,6,59.8
PUNJAB,AMRITSAR,6,43.1
PUNJAB,BATHINDA,6,33.5
PUNJAB,FEROZEPUR,6,31.3
PUNJAB,GURDASPUR,6,57.1
PUNJAB,HOSHIARPUR,6,74.9
PUNJAB,JALANDHAR,6,48.5
PUNJAB,KAPURTHALA,6,37.1
PUNJAB,LUDHIANA,6,51.2
PUNJAB,PATIALA,6,54.9
PUNJAB,RUPNAGAR,6,65.4
PUNJAB,SANGRUR,6,44.8
PUNJAB,FARIDKOT,6,36
PUNJAB,MOGA,6,33.7
PUNJAB,NAWANSHAHR,6,85.3
PUNJAB,FATEHGARH SAH,6,45.6
PUNJAB,MUKTSAR,6,31.2
PUNJAB,MANSA,6,30.3
PUNJAB,BARNALA,6,30.3
PUNJAB,SAS NAGAR(MGA),6,68.8
PUNJAB,TARN TARAN,6,23.5
HIMACHAL,BILASPUR,6,107.4
HIMACHAL,CHAMBA,6,132.4
HIMACHAL,KANGRA,6,145.6
HIMACHAL,KINNAUR,6,37.1
HIMACHAL,KULLU,6,82.4
HIMACHAL,LAHUL & SPITI,6,52.4
HIMACHAL,MANDI,6,160.1
HIMACHAL,HAMIRPUR,6,143.3
HIMACHAL,SHIMLA,6,104.7
HIMACHAL,SIRMAUR,6,140.9
HIMACHAL,SOLAN,6,130.3
HIMACHAL,UNA,6,67.6
JAMMU AND KASHMIR,ANANTNAG,6,65.2
JAMMU AND KASHMIR,BARAMULLA,6,60.5
JAMMU AND KASHMIR,DODA,6,72.6
JAMMU AND KASHMIR,JAMMU,6,63.9
JAMMU AND KASHMIR,KATHUA,6,62.5
JAMMU AND KASHMIR,LADAKH (LEH),6,3.8
JAMMU AND KASHMIR,UDHAMPUR,6,91.5
JAMMU AND KASHMIR,BADGAM,6,35.3
JAMMU AND KASHMIR,KUPWARA,6,59
JAMMU AND KASHMIR,PULWAMA,6,25.5
JAMMU AND KASHMIR,SRINAGAR,6,37.4
JAMMU AND KASHMIR,KARGIL,6,5.5
JAMMU AND KASHMIR,POONCH,6,116.6
JAMMU AND KASHMIR,RAJOURI,6,46.4
JAMMU AND KASHMIR,BANDIPORE,6,30.8
JAMMU AND KASHMIR,GANDERWAL,6,37.4
JAMMU AND KASHMIR,KULGAM/(ANT),6,41.6
JAMMU AND KASHMIR,SHOPAN,6,42.7
JAMMU AND KASHMIR,SAMBA,6,63.9
JAMMU AND KASHMIR,KISTWAR,6,72.6
JAMMU AND KASHMIR,REASI,6,83.2
JAMMU AND KASHMIR,RAMBAN(DDA),6,61.4
RAJASTHAN,BARMER,6,27.4
RAJASTHAN,BIKANER,6,29.2
RAJASTHAN,CHURU,6,37.7
RAJASTHAN,SRI GANGANAGA,6,25.5
RAJASTHAN,JAISALMER,6,19.4
RAJASTHAN,JALORE,6,34.5
RAJASTHAN,JODHPUR,6,27.9
RAJASTHAN,NAGAUR,6,42.5
RAJASTHAN,PALI,6,41.9
RAJASTHAN,HANUMANGARH,6,32.2
RAJASTHAN,AJMER,6,43.6
RAJASTHAN,ALWAR,6,44.2
RAJASTHAN,BANSWARA,6,97.7
RAJASTHAN,BHARATPUR,6,40.4
RAJASTHAN,BHILWARA,6,60
RAJASTHAN,BUNDI,6,62.2
RAJASTHAN,CHITTORGARH,6,71.5
RAJASTHAN,DUNGARPUR,6,77.1
RAJASTHAN,JAIPUR,6,52.1
RAJASTHAN,JHALAWAR,6,84.1
RAJASTHAN,JHUNJHUNU,6,52.9
RAJASTHAN,KOTA,6,69.8
RAJASTHAN,SAWAI MADHOPUR,6,53.9
RAJASTHAN,SIKAR,6,48.2
RAJASTHAN,SIROHI,6,72.2
RAJASTHAN,TONK,6,56.1
RAJASTHAN,UDAIPUR,6,73.6
RAJASTHAN,DHOLPUR,6,54.5
RAJASTHAN,BARAN,6,73.3
RAJASTHAN,DAUSA,6,52.4
RAJASTHAN,RAJSAMAND,6,68.1
RAJASTHAN,KARAULI,6,50.8
RAJASTHAN,PRATAPGARH(CHT,6,108.3
MADHYA PRADESH,BETUL,6,137
MADHYA PRADESH,VIDISHA,6,110.3
MADHYA PRADESH,BHIND,6,55.6
MADHYA PRADESH,DATIA,6,62.2
MADHYA PRADESH,DEWAS,6,127.9
MADHYA PRADESH,DHAR,6,126.4
MADHYA PRADESH,GUNA,6,87.3
MADHYA PRADESH,GWALIOR,6,71.8
MADHYA PRADESH,HOSHANGABAD,6,140.3
MADHYA PRADESH,INDORE,6,120.4
MADHYA PRADESH,JHABUA,6,108.2
MADHYA PRADESH,MANDSAUR,6,81.7
MADHYA PRADESH,MORENA,6,52.7
MADHYA PRADESH,KHANDWA,6,125.3
MADHYA PRADESH,KHARGONE,6,131.5
MADHYA PRADESH,RAISEN,6,128.9
MADHYA PRADESH,RAJGARH,6,94.6
MADHYA PRADESH,RATLAM,6,103.9
MADHYA PRADESH,SEHORE,6,125.1
MADHYA PRADESH,SHAJAPUR,6,95.6
MADHYA PRADESH,SHIVPURI,6,70.5
MADHYA PRADESH,UJJAIN,6,104.7
MADHYA PRADESH,BHOPAL,6,111.8
MADHYA PRADESH,HARDA,6,110.3
MADHYA PRADESH,NEEMUCH,6,85.2
MADHYA PRADESH,SHEOPUR,6,69.1
MADHYA PRADESH,BARWANI,6,105.6
MADHYA PRADESH,ASHOKNAGAR(GNA,6,71.2
MADHYA PRADESH,BURHANPUR,6,158.9
MADHYA PRADESH,ALIRAJPUR(JBA),6,113.9
MADHYA PRADESH,BALAGHAT,6,184.5
MADHYA PRADESH,CHHATARPUR,6,95
MADHYA PRADESH,CHHINDWARA,6,146.8
MADHYA PRADESH,JABALPUR,6,124.6
MADHYA PRADESH,MANDLA,6,157.4
MADHYA PRADESH,NARSINGHPUR,6,113.1
MADHYA PRADESH,PANNA,6,111.8
MADHYA PRADESH,REWA,6,121.4
